"","PERIODO_OFICIALIZACION","SUBREGIMEN","REGION_ORIGEN","PAIS_ORIGEN_DESC","REGION_PROCEDENCIA","PAIS_PROCEDENCIA_DESC","MEDIO_TRANSPORTE_DESC","ADUANA_DESC","REGION_ADUANA","UNIDAD_DESC","CAPITULO","PARTIDA","CANTIDAD_UNIDAD","KILOS_NETOS","MONTO_FOB_DOLAR","CANAL"
"145",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8501",6541,54610.78,247082.04,"V"
"146",201703,"IC03","XX","COREA_REPUBLICANA","XX","VIETNAM","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8542",194120,12969.7,472964.9,"R"
"147",201701,"IG04","CN","CHINA","CN","CHINA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","85","8541",2685584,2663.42,167561.05,"N"
"148",201703,"IG04","XX","COREA_REPUBLICANA","NA","MEXICO","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8501",8208,8705.37,138050.35,"N"
"149",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","85","8542",177856,5425.53,265153.54,"R"
"150",201702,"IG03","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8517",23500,4563.52,40300.83,"N"
"151",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","82","8211",242884,18133.8,110234.66,"N"
"152",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",2897,78543.51,307798.55,"V"
"153",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8508",13951,47775.08,308723.45,"R"
"154",201703,"IC04","XX","TAILANDIA","XX","JAPON","CAMION","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","87","8704",7,12892,134842,"N"
"155",201703,"IC04","UE","FRANCIA","UE","FRANCIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8518",246,3102.6,51599.79,"R"
"156",201703,"IG04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",6788,114895.6,286436.98,"N"
"157",201703,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",578,10711.09,44259.77,"R"
"158",201702,"IC04","XX","FILIPINAS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8504",738,42192.89,586252.31,"R"
"159",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8519",5820,9042.47,73291.6,"R"
"160",201702,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","82","8212",629844,8030.86,273143.5,"R"
"161",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","85","8501",97710,76183.64,287368.82,"R"
"162",201703,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8501",313676,419.02,174476.21,"R"
"163",201701,"IC05","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8504",2280,16661.76,100050,"R"
"164",201702,"IC03","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8517",40950,15828.6,195259.27,"R"
"165",201702,"IG05","XX","TAIWAN","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8542",188000,3383.49,185215.18,"R"
"166",201703,"IC05","CN","CHINA","XX","COREA_REPUBLICANA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8518",75000,359.97,49685.48,"R"
"167",201703,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8501",856,2111.46,42170.6,"N"
"168",201703,"IC04","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8518",216000,719.4,252790.71,"R"
"169",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8517",245,1501.22,49561.1,"V"
"170",201703,"IC05","IN","INDIA","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8523",528000,8380.64,55440,"R"
"171",201703,"IG04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8508",2502,8686.6,77270.21,"R"
"172",201702,"IC05","CN","CHINA","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8519",1502,8870.52,186066.15,"R"
"173",201703,"IC04","UE","FRANCIA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8704",2,20000,143566.08,"R"
"174",201701,"IC05","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","86","8606",169,3413309,17171470,"R"
"175",201703,"IC04","CN","CHINA","XX","COREA_REPUBLICANA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8504",98550,561.47,116575.82,"R"
"176",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8531",32765,14083.9,65449.77,"R"
"177",201702,"IG04","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8542",68910,838.6,44067.98,"R"
"178",201701,"IC05","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8711",34,6290,78200,"R"
"179",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8711",3288,305217.11,1209791.04,"R"
"180",201703,"IC05","XX","JAPON","XX","TAILANDIA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8542",361404,1038.64,136400.13,"R"
"181",201702,"IC04","CN","CHINA","UE","PAISES_BAJOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8517",1227,45151.31,4111073.2,"R"
"182",201702,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8507",25262,1029.87,73631.52,"R"
"183",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",88,76470,342376.88,"V"
"184",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8527",11198,17142,284851.6,"V"
"185",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8703",39,12136,306144,"N"
"186",201701,"IG04","CN","CHINA","CN","CHINA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","85","8507",40000,1892.5,2e+05,"V"
"187",201701,"IG04","XX","TAIWAN","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","85","8542",70604,4048.64,148078.76,"N"
"188",201701,"IC04","XX","VIETNAM","XX","VIETNAM","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",10390,16601.8,51079.7,"R"
"189",201703,"IC04","CN","CHINA","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8509",9876,4207.86,48096.12,"R"
"190",201701,"IC04","UE","ITALIA","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8516",85,2770,48997.45,"R"
"191",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","89","8903",18,8390,156483,"V"
"192",201701,"IG04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","85","8543",39402,15313.04,131392.49,"R"
"193",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8517",83659,48188.53,4938162,"R"
"194",201701,"IC04","XX","TAIWAN","XX","TAIWAN","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8512",9507,9431.66,129079.15,"N"
"195",201701,"IC05","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8501",9985,14373,63058.2,"R"
"196",201703,"IC05","CN","CHINA","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8519",459,5939.4,74518.51,"R"
"197",201701,"IG04","NA","MEXICO","NA","ESTADOS_UNIDOS","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8526",59,375.67,98255.89,"N"
"198",201701,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8507",105220,5283.53,272230.65,"R"
"199",201701,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8531",1502,3278.39,83424.94,"R"
"200",201702,"IC04","XX","TAIWAN","XX","TAIWAN","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",7088,40809,132424.68,"V"
"201",201701,"IG04","NA","MEXICO","NA","ESTADOS_UNIDOS","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8517",22,52.89,99597.45,"N"
"202",201701,"IC04","UE","RUMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8508",1440,5428,55981,"R"
"203",201703,"IG04","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8542",227910,1101.08,70351.51,"R"
"204",201702,"IG04","CN","CHINA","CN","CHINA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"UNIDAD","85","8518",93362,3470.43,259749.25,"R"
"205",201702,"IC04","UE","REP_CHECA","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8525",250,1200.37,231876.98,"R"
"206",201703,"IC05","NA","ESTADOS_UNIDOS","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8523",27062,1979,268988.4,"N"
"207",201701,"IC03","XX","VIETNAM","XX","VIETNAM","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8517",36860,1923.47,76419.16,"R"
"208",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8709",1,2255,52698.28,"V"
"209",201701,"IC05","CN","CHINA","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8518",21600,4454.44,50671.44,"R"
"210",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8502",3,9094,95120,"N"
"211",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8703",11,3547.8,75860,"R"
"212",201703,"IG04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8510",15736,7870.39,219238.04,"R"
"213",201702,"IC05","XX","TAIWAN","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8703",24,4848,71904,"R"
"214",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8518",34030,2805.82,154513.2,"V"
"215",201701,"IC99","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8527",1360,8750,62288,"R"
"216",201702,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","82","8212",1985,5576,62208.2,"V"
"217",201702,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",210,8083,40689.75,"V"
"218",201701,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8506",559680,11575.27,70895.9,"N"
"219",201701,"IC05","CN","CHINA","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8525",567,241.37,48917.53,"R"
"220",201701,"IC05","CN","CHINA","XX","TAILANDIA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8542",193131,1645.29,62241.03,"R"
"221",201703,"IC04","CN","CHINA","UE","PAISES_BAJOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8517",40,2210,100493.2,"R"
"222",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8527",4200,5712,132150,"V"
"223",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8527",6400,4320,51200,"V"
"224",201703,"IC04","UE","FRANCIA","UE","FRANCIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8515",1,1500,134137.15,"R"
"225",201703,"IC04","CN","CHINA","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8510",5220,2575.87,74923.2,"R"
"226",201702,"IC04","UE","PAISES_BAJOS","UE","BELGICA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8704",7,107760,433453.33,"R"
"227",201703,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8511",102240,6199,64846.47,"N"
"228",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8501",7739,16811.47,148588.8,"V"
"229",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8712",455,6825,129495,"R"
"230",201702,"IC33","UE","REP_FED_DE_ALEMANIA","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8705",1,101348.52,216150,"R"
"231",201701,"IG05","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8711",63,12914,688403.34,"N"
"232",201701,"IC34","NA","ESTADOS_UNIDOS","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8543",1,38737,1200000,"R"
"233",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8711",2980,279331.12,1039406,"R"
"234",201703,"IC04","XX","VIETNAM","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",10029,37286.4,119740.6,"V"
"235",201702,"IC04","UE","ESPANA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","86","8604",1,20000,486669.54,"V"
"236",201702,"IC05","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8711",352,31248,108548.63,"R"
"237",201702,"IG03","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8526",31500,21370.77,168727.44,"N"
"238",201701,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8704",6,3823.8,50309.94,"N"
"239",201703,"IC05","XX","FILIPINAS","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8528",3333,9715.32,988047.8,"R"
"240",201703,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8501",27936,5300,131189.04,"V"
"241",201701,"IC04","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","89","8903",12,4056,90725.28,"V"
"242",201703,"IC05","CN","CHINA","XX","TAILANDIA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","85","8543",39408,1473.15,48564.86,"R"
"243",201701,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","87","8704",3,6075,47100,"N"
"244",201701,"IC04","XX","VIETNAM","XX","VIETNAM","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8507",5872,38196.4,112457.44,"V"
"245",201701,"IC03","NA","MEXICO","NA","MEXICO","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"UNIDAD","87","8703",16,25040,352082.88,"V"
"246",201701,"IC03","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8518",3781,18895.63,89655.41,"V"
"247",201701,"IC04","XX","TAILANDIA","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8506",370368,4746.54,58184.06,"N"
"248",201701,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8511",202442,9922.23,246150.36,"R"
"249",201702,"IC04","UE","RUMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8508",1368,10328,53634.78,"R"
"250",201703,"IC04","UE","RUMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","85","8508",1440,9864,60610.53,"R"
"251",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","UNIDAD","87","8701",84,8801.6,44550,"V"
"252",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","ESPANA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8705",2,24150,113791.5,"R"
"253",201702,"IC04","IN","INDIA","IN","INDIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8502",2,123270,441000,"R"
"254",201703,"IC05","MS","URUGUAY","MS","URUGUAY","CAMION","SANTA_FE","DIR_REG_AD_HIDROV,"UNIDAD","85","8516",1120,19454.98,89960,"R"
"255",201703,"IC04","IN","INDIA","IN","INDIA","CAMION","VILLA_CONSTITUCION","DIR_REG_AD_HIDROV,"UNIDAD","87","8711",786,116815,990590,"V"
"256",201701,"IC04","MS","BRASIL","MS","BRASIL","CAMION","PASO_DE_LOS_LIBRES","DIR_REG_AD_HIDROV,"UNIDAD","85","8507",5879,104345.04,266269.02,"R"
"257",201703,"IG05","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8704",3491,5072050,52147074.64,"V"
"258",201703,"IC05","NA","ESTADOS_UNIDOS","MS","URUGUAY","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8523",4436,315,95500.2,"N"
"259",201702,"IC04","UE","REP_FED_DE_ALEMANIA","UE","ESPANA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8705",2,29360,51935.98,"R"
"260",201702,"IG05","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8704",4123,7795796,86499888.03,"V"
"261",201701,"IG03","XX","TAILANDIA","XX","TAILANDIA","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8512",1618,1328.17,74298.84,"N"
"262",201703,"IC04","XX","MALASIA","NA","ESTADOS_UNIDOS","AVION","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8542",1455,52.62,44524.39,"N"
"263",201702,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8543",7100,8145.1,754965,"R"
"264",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8507",8000,16560,51200,"V"
"265",201702,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8704",3,51000,146527.5,"R"
"266",201701,"IG04","XX","JAPON","XX","JAPON","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",1,2620,62540,"N"
"267",201703,"IG05","MS","BRASIL","MS","BRASIL","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8512",2821,6020.72,134743.41,"R"
"268",201703,"IG04","UE","HUNGRIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",48,67254,856754,"V"
"269",201703,"IC04","CN","CHINA","CN","CHINA","CAMION","VILLA_CONSTITUCION","DIR_REG_AD_HIDROV,"UNIDAD","87","8703",66,10164,47316.06,"V"
"270",201703,"IC04","CN","CHINA","CN","CHINA","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8517",3604,2917.7,102030,"R"
"271",201702,"IC01","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","PROPIOS_MEDIOS","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","88","8802",2,4442,1840000,"R"
"272",201703,"IG04","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8701",178,1072119,9186912.32,"V"
"273",201701,"IG04","MS","BRASIL","MS","BRASIL","CAMION","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","87","8703",1540,1574952,14013097,"V"
"274",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"UNIDAD","87","8706",12,77940,1054968,"N"
"275",201701,"IG04","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",11476,12515462,125900602.33,"V"
"276",201702,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8711",285,67836,2393848.7,"N"
"277",201701,"IC04","CN","CHINA","CN","CHINA","AVION","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8517",2435,390.64,43229.74,"R"
"278",201702,"IC03","MS","BRASIL","MS","BRASIL","CAMION","SANTO_TOME","DIR_REG_AD_HIDROV,"UNIDAD","85","8507",594,25200,85010.52,"R"
"279",201702,"IC04","CN","CHINA","CN","CHINA","CAMION","SAN_NICOLAS","DIR_REG_AD_PAMPEANA","UNIDAD","85","8512",21120,24560.43,86936.2,"R"
"280",201703,"IG05","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8701",2,20308,210428.19,"N"
"281",201703,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",767,783498,8911465.62,"V"
"282",201701,"IC04","XX","VIETNAM","NA","ESTADOS_UNIDOS","AVION","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8542",610,91.5,79464.5,"R"
"283",201702,"IG04","XX","TAILANDIA","XX","TAILANDIA","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8711",500,62865,979385,"V"
"284",201702,"IG04","NA","MEXICO","NA","MEXICO","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",1559,2092658,23995738,"N"
"285",201702,"IG04","XX","JAPON","XX","JAPON","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",16,25310,393599,"V"
"286",201703,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8528",120,844.79,96132,"R"
"287",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","ACUATICO","ROSARIO","DIR_REG_AD_HIDROV,"UNIDAD","85","8518",2051,7875,161282.16,"N"
"288",201702,"IC04","CN","CHINA","CN","CHINA","CAMION","SAN_NICOLAS","DIR_REG_AD_PAMPEANA","UNIDAD","87","8711",460,58468,191866,"V"
"289",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","85","8502",268,1900,90387.2,"N"
"290",201701,"IG05","MS","BRASIL","MS","BRASIL","CAMION","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","87","8703",330,364436,3669862,"N"
"291",201703,"IC04","UE","FRANCIA","UE","FRANCIA","ACUATICO","CAMPANA","SUB_GRAL_DE_OP_ADUNERAS_MET","UNIDAD","89","8903",1,10359,225583.4,"R"
